sequence,arm,frame,score,iou,quality
flower03_indoor,category,100,0.8715400695800781,0.8733955437504892,correct
flower03_indoor,category,350,0.8805012702941895,0.8482553300749214,correct
flower03_indoor,category,550,0.7774645090103149,0.8751755577448529,correct
flower03_indoor,category,700,0.8464388847351074,0.8626915295356048,correct
flower03_indoor,category_empty,100,0.8692593574523926,0.8606021103867268,correct
flower03_indoor,category_empty,300,0.7916868925094604,0.8075889542818964,correct
flower03_indoor,category_empty,350,0.8444374203681946,0.8627125097768248,correct
flower03_indoor,category_empty,450,0.7518153190612793,0.8445733457258437,correct
flower03_indoor,category_empty,550,0.8406180739402771,0.8534425409979307,correct
flower03_indoor,category_empty,700,0.8782297372817993,0.8640833641783195,correct
flower03_indoor,category_old,100,0.8715400695800781,0.8733955437504892,correct
flower03_indoor,category_old,350,0.8805012702941895,0.8482553300749214,correct
flower03_indoor,category_old,550,0.7774645090103149,0.8751755577448529,correct
flower03_indoor,category_old,700,0.8464388847351074,0.8626915295356048,correct
flower03_indoor,category_swapped,100,0.8632165193557739,0.8712828124763374,correct
flower03_indoor,category_swapped,350,0.8489194512367249,0.8798039795544146,correct
flower03_indoor,category_swapped,700,0.8794198632240295,0.8619704259084401,correct
flowerbasket_indoor,category,50,0.9355179071426392,0.9292902986883801,correct
flowerbasket_indoor,category,150,0.8959486484527588,0.8820129632396249,correct
flowerbasket_indoor,category,200,0.8876909017562866,0.8914293198220656,correct
flowerbasket_indoor,category,500,0.7837034463882446,0.8870893448147935,correct
flowerbasket_indoor,category,550,0.9096534848213196,0.9580485023536148,correct
flowerbasket_indoor,category,600,0.9386069178581238,0.963073461893115,correct
flowerbasket_indoor,category,650,0.9032057523727417,0.9316832897513582,correct
flowerbasket_indoor,category,1000,0.8333606719970703,0.919648981316113,correct
flowerbasket_indoor,category_empty,50,0.9404661655426025,0.9134039093808006,correct
flowerbasket_indoor,category_empty,150,0.904742956161499,0.8815908929159134,correct
flowerbasket_indoor,category_empty,200,0.878288984298706,0.8699878598554002,correct
flowerbasket_indoor,category_empty,250,0.7675269246101379,0.8387045379248822,correct
flowerbasket_indoor,category_empty,350,0.8795392513275146,,invalid_gt
flowerbasket_indoor,category_empty,600,0.9251561760902405,0.9459392491249823,correct
flowerbasket_indoor,category_empty,650,0.916870653629303,0.9417059615304144,correct
flowerbasket_indoor,category_empty,1000,0.8974982500076294,0.9267530869069691,correct
flowerbasket_indoor,category_old,50,0.9355179071426392,0.9292902986883801,correct
flowerbasket_indoor,category_old,150,0.8959486484527588,0.8820129632396249,correct
flowerbasket_indoor,category_old,200,0.8876909017562866,0.8914293198220656,correct
flowerbasket_indoor,category_old,500,0.7837034463882446,0.8870893448147935,correct
flowerbasket_indoor,category_old,550,0.9096534848213196,0.9580485023536148,correct
flowerbasket_indoor,category_old,600,0.9386069178581238,0.963073461893115,correct
flowerbasket_indoor,category_old,650,0.9032057523727417,0.9316832897513582,correct
flowerbasket_indoor,category_old,1000,0.8333606719970703,0.919648981316113,correct
flowerbasket_indoor,category_swapped,50,0.9356487989425659,0.9275103768497236,correct
flowerbasket_indoor,category_swapped,150,0.8883721828460693,0.8868970457666288,correct
flowerbasket_indoor,category_swapped,200,0.8589035868644714,0.8877461328912851,correct
ghostmask_indoor,category,50,0.9194943904876709,0.9287601080432407,correct
ghostmask_indoor,category,100,0.9176333546638489,0.992235533230591,correct
ghostmask_indoor,category,150,0.8666041493415833,0.8646102865713408,correct
ghostmask_indoor,category,200,0.8963869214057922,0.8639957326308446,correct
ghostmask_indoor,category,350,0.9216893315315247,0.8912009478190424,correct
ghostmask_indoor,category,450,0.935293436050415,0.9453361628518145,correct
ghostmask_indoor,category,500,0.9200812578201294,0.9364692880661732,correct
ghostmask_indoor,category,650,0.8905806541442871,0.9373482260656616,correct
ghostmask_indoor,category,750,0.848218560218811,0.8707702415218893,correct
ghostmask_indoor,category_empty,50,0.9312497973442078,0.946026705142578,correct
ghostmask_indoor,category_empty,100,0.9273212552070618,0.950466624071435,correct
ghostmask_indoor,category_empty,150,0.8817125558853149,0.8786202962346761,correct
ghostmask_indoor,category_empty,200,0.90497225522995,0.895097505102285,correct
ghostmask_indoor,category_empty,350,0.9261818528175354,0.9145411907296894,correct
ghostmask_indoor,category_empty,400,0.7581294775009155,0.8788780716878913,correct
ghostmask_indoor,category_empty,450,0.9395866990089417,0.974329831140375,correct
ghostmask_indoor,category_empty,500,0.9248003363609314,0.9497970012241578,correct
ghostmask_indoor,category_empty,650,0.9130056500434875,0.9252302329797938,correct
ghostmask_indoor,category_empty,750,0.8577702045440674,0.8736030533254692,correct
ghostmask_indoor,category_empty,800,0.8685985207557678,,invalid_gt
ghostmask_indoor,category_empty,1000,0.87687087059021,0.0,severe
ghostmask_indoor,category_old,50,0.920814037322998,0.9329788965196629,correct
ghostmask_indoor,category_old,100,0.9180474877357483,0.9845171459872397,correct
ghostmask_indoor,category_old,150,0.8773398399353027,0.8699833517860148,correct
ghostmask_indoor,category_old,200,0.8968309760093689,0.8826674615946805,correct
ghostmask_indoor,category_old,350,0.9211024641990662,0.8927732889966477,correct
ghostmask_indoor,category_old,450,0.9321151971817017,0.9532787197500407,correct
ghostmask_indoor,category_old,500,0.9186089634895325,0.9351219341795249,correct
ghostmask_indoor,category_old,600,0.7689629197120667,0.8739176908146518,correct
ghostmask_indoor,category_old,650,0.8988075852394104,0.9386132878683453,correct
ghostmask_indoor,category_old,750,0.8405869603157043,0.8705761751143674,correct
ghostmask_indoor,category_old,1000,0.8321318626403809,0.8659037469884858,correct
ghostmask_indoor,category_old,1150,0.937421977519989,0.9276790143217082,correct
ghostmask_indoor,category_swapped,50,0.9271350502967834,0.9455291583349836,correct
ghostmask_indoor,category_swapped,100,0.9239845871925354,0.9634305738905583,correct
ghostmask_indoor,category_swapped,150,0.8651685118675232,0.872797482691594,correct
ghostmask_indoor,category_swapped,200,0.9009674787521362,0.8849466675377671,correct
ghostmask_indoor,category_swapped,350,0.9240112900733948,0.8935921150715499,correct
ghostmask_indoor,category_swapped,450,0.9406657814979553,0.9681521087485737,correct
ghostmask_indoor,category_swapped,500,0.9217528700828552,0.9522325102233075,correct
ghostmask_indoor,category_swapped,600,0.7621744275093079,0.8581977223897653,correct
ghostmask_indoor,category_swapped,650,0.9123449325561523,0.9379510566537421,correct
ghostmask_indoor,category_swapped,750,0.8422264456748962,0.8805011700218532,correct
ghostmask_indoor,category_swapped,1150,0.9408929944038391,0.9346280914749722,correct
glass03_indoor,category,50,0.9408183097839355,0.969137268838898,correct
glass03_indoor,category,150,0.9100215435028076,0.9888472904893364,correct
glass03_indoor,category,350,0.9150921702384949,0.9630531771451722,correct
glass03_indoor,category,400,0.9450348019599915,0.9607714106026327,correct
glass03_indoor,category,450,0.7698275446891785,0.96592455326116,correct
glass03_indoor,category,550,0.9378448128700256,0.9283401359499187,correct
glass03_indoor,category,600,0.8639726638793945,0.9461493091205814,correct
glass03_indoor,category_empty,50,0.9346384406089783,0.9735875244061039,correct
glass03_indoor,category_empty,350,0.9355441927909851,0.9673405064120161,correct
glass03_indoor,category_empty,400,0.9522103667259216,0.9509560086292878,correct
glass03_indoor,category_empty,500,0.7699209451675415,0.9495670282601505,correct
glass03_indoor,category_empty,550,0.94659024477005,0.9292481222489578,correct
glass03_indoor,category_empty,600,0.8518961071968079,0.9450977689824812,correct
glass03_indoor,category_old,50,0.92742520570755,0.9624279386200973,correct
glass03_indoor,category_old,150,0.9051762819290161,0.9761518411423261,correct
glass03_indoor,category_old,350,0.9157898426055908,0.959887634810238,correct
glass03_indoor,category_old,400,0.9435861110687256,0.9598992849551173,correct
glass03_indoor,category_old,500,0.8021251559257507,0.9267109559025808,correct
glass03_indoor,category_old,550,0.9385473728179932,0.9242910711169856,correct
glass03_indoor,category_old,600,0.8582112789154053,0.9403242556896744,correct
glass03_indoor,category_swapped,50,0.9265843629837036,0.9680416048173183,correct
glass03_indoor,category_swapped,150,0.9086352586746216,0.9827769658399073,correct
glass03_indoor,category_swapped,350,0.9250438809394836,0.9673439512124411,correct
glass03_indoor,category_swapped,400,0.9492311477661133,0.9644551945776993,correct
glass03_indoor,category_swapped,550,0.934605598449707,0.9078748840059879,correct
glass03_indoor,category_swapped,600,0.8602501749992371,0.9286404172867719,correct
mobilephone01_indoor,category,50,0.8936605453491211,0.9218993642430044,correct
mobilephone01_indoor,category,100,0.7771730422973633,0.9174486283965817,correct
mobilephone01_indoor,category,250,0.7551758289337158,0.852659895162108,correct
mobilephone01_indoor,category,300,0.904491126537323,0.9241044115165571,correct
mobilephone01_indoor,category,350,0.9259902238845825,0.9620846814251223,correct
mobilephone01_indoor,category,400,0.7632163166999817,0.8612142325848332,correct
mobilephone01_indoor,category,450,0.9019243121147156,0.8693346047592716,correct
mobilephone01_indoor,category,1150,0.7710886597633362,0.0,severe
mobilephone01_indoor,category,1200,0.8558271527290344,0.0,severe
mobilephone01_indoor,category,1400,0.9167326092720032,0.9047578817730577,correct
mobilephone01_indoor,category_empty,50,0.9205093383789062,0.9200479407587302,correct
mobilephone01_indoor,category_empty,100,0.7994822263717651,0.9226415470051299,correct
mobilephone01_indoor,category_empty,250,0.7976973056793213,0.8217254649779334,correct
mobilephone01_indoor,category_empty,300,0.9312292337417603,0.9475108285256938,correct
mobilephone01_indoor,category_empty,350,0.9359554052352905,0.9567689721507034,correct
mobilephone01_indoor,category_empty,400,0.7594563364982605,0.8940078142303022,correct
mobilephone01_indoor,category_empty,450,0.9052759408950806,0.8569720945164614,correct
mobilephone01_indoor,category_empty,1150,0.9321171641349792,0.9457407935320541,correct
mobilephone01_indoor,category_empty,1200,0.9221564531326294,0.9360410790496433,correct
mobilephone01_indoor,category_empty,1250,0.9054322242736816,0.9669790469332574,correct
mobilephone01_indoor,category_empty,1300,0.7538892030715942,0.9231826281983577,correct
mobilephone01_indoor,category_old,50,0.9017554521560669,0.9066175709173395,correct
mobilephone01_indoor,category_old,100,0.7824295163154602,0.8519841289445186,correct
mobilephone01_indoor,category_old,250,0.7656506896018982,0.8691504967339794,correct
mobilephone01_indoor,category_old,300,0.9086995720863342,0.9334478271280451,correct
mobilephone01_indoor,category_old,350,0.9272258281707764,0.967063749249427,correct
mobilephone01_indoor,category_old,450,0.9020093083381653,0.8917069445402469,correct
mobilephone01_indoor,category_old,1400,0.9122888445854187,0.9061132571924236,correct
mobilephone01_indoor,category_swapped,50,0.9032527804374695,0.918159886161073,correct
mobilephone01_indoor,category_swapped,100,0.7767814993858337,0.9426745743732853,correct
mobilephone01_indoor,category_swapped,250,0.7521044015884399,0.8434034740767762,correct
mobilephone01_indoor,category_swapped,300,0.8963992595672607,0.9242685069532393,correct
mobilephone01_indoor,category_swapped,350,0.9212532639503479,0.9511037081146693,correct
mobilephone01_indoor,category_swapped,450,0.9010602235794067,0.8946099812034622,correct
mobilephone01_indoor,category_swapped,1150,0.9190236926078796,0.9319540870931268,correct
mobilephone01_indoor,category_swapped,1200,0.9032467603683472,0.9126102386102536,correct
mobilephone01_indoor,category_swapped,1250,0.8607593178749084,0.9621180970377987,correct
mobilephone01_indoor,category_swapped,1400,0.9126801490783691,0.8999181232978998,correct
mobilephone02_indoor,category,150,0.8123288750648499,0.8803121317070977,correct
mobilephone02_indoor,category,200,0.923946738243103,0.9145569475277437,correct
mobilephone02_indoor,category,250,0.9331842660903931,0.9221709139366325,correct
mobilephone02_indoor,category,350,0.8902492523193359,0.7841513729542012,correct
mobilephone02_indoor,category_empty,150,0.8195883631706238,0.8840506753214542,correct
mobilephone02_indoor,category_empty,200,0.9336801171302795,0.9176754601705658,correct
mobilephone02_indoor,category_empty,250,0.9425442814826965,0.9062420900024275,correct
mobilephone02_indoor,category_empty,350,0.8976079225540161,0.8106866133310793,correct
mobilephone02_indoor,category_empty,600,0.8437862396240234,0.8308868332146965,correct
mobilephone02_indoor,category_empty,700,0.8996474146842957,0.9087606876213548,correct
mobilephone02_indoor,category_old,150,0.8210590481758118,0.8966845375592088,correct
mobilephone02_indoor,category_old,200,0.9244542121887207,0.920452179064777,correct
mobilephone02_indoor,category_old,250,0.9344399571418762,0.9202753831549515,correct
mobilephone02_indoor,category_old,350,0.8896451592445374,0.7984244154336443,correct
mobilephone02_indoor,category_old,600,0.7838020324707031,0.8049980570308535,correct
mobilephone02_indoor,category_old,700,0.863869309425354,0.9042976195637618,correct
mobilephone02_indoor,category_swapped,150,0.8185890316963196,0.8860933877905347,correct
mobilephone02_indoor,category_swapped,200,0.9242997169494629,0.9263451721418536,correct
mobilephone02_indoor,category_swapped,250,0.9345129132270813,0.9231433906932361,correct
mobilephone02_indoor,category_swapped,350,0.8903895616531372,0.8068123284347072,correct
mobilephone02_indoor,category_swapped,450,0.8275720477104187,,invalid_gt
mobilephone02_indoor,category_swapped,500,0.8116178512573242,0.0,severe
mobilephone02_indoor,category_swapped,550,0.7555477023124695,0.0,severe
mobilephone02_indoor,category_swapped,600,0.7737786769866943,0.0,severe
mobilephone02_indoor,category_swapped,650,0.7828310132026672,0.0,severe
mobilephone02_indoor,category_swapped,700,0.8041272759437561,0.0,severe
notebook02_indoor,category,50,0.9276750087738037,0.9326374370622093,correct
notebook02_indoor,category,100,0.9218028783798218,0.9272641377953289,correct
notebook02_indoor,category,150,0.9256935715675354,0.9475148084907737,correct
notebook02_indoor,category,300,0.9023815989494324,0.958596372640401,correct
notebook02_indoor,category,350,0.857588529586792,0.9385652900796675,correct
notebook02_indoor,category,450,0.8922532796859741,0.8301843365116902,correct
notebook02_indoor,category,500,0.9289461374282837,0.9346160371162331,correct
notebook02_indoor,category,550,0.9247879385948181,0.9168823872482514,correct
notebook02_indoor,category,600,0.8781450986862183,0.9209768689126213,correct
notebook02_indoor,category,850,0.914557695388794,0.9026793903972767,correct
notebook02_indoor,category,900,0.9358187913894653,0.951090508424359,correct
notebook02_indoor,category,1000,0.9314947128295898,0.8997411539362012,correct
notebook02_indoor,category,1050,0.8870329260826111,0.9242448957719154,correct
notebook02_indoor,category,1100,0.8841208219528198,0.8857086574383111,correct
notebook02_indoor,category,1300,0.8398872017860413,0.9550224577407376,correct
notebook02_indoor,category,1400,0.8471177816390991,0.9272046786393529,correct
notebook02_indoor,category,1600,0.832463800907135,0.8880643423493975,correct
notebook02_indoor,category_empty,50,0.9354246258735657,0.9380504673162933,correct
notebook02_indoor,category_empty,100,0.9310426115989685,0.856111660035386,correct
notebook02_indoor,category_empty,150,0.932984471321106,0.9651699648488236,correct
notebook02_indoor,category_empty,300,0.8984006643295288,0.9372317029510056,correct
notebook02_indoor,category_empty,350,0.8673180937767029,0.943308511144342,correct
notebook02_indoor,category_empty,450,0.9100016951560974,0.8480132747292276,correct
notebook02_indoor,category_empty,500,0.9326148629188538,0.9224117090237755,correct
notebook02_indoor,category_empty,550,0.9393163323402405,0.9127811534824257,correct
notebook02_indoor,category_empty,600,0.8708484172821045,0.949903090923138,correct
notebook02_indoor,category_empty,850,0.9298959374427795,0.9031164797603216,correct
notebook02_indoor,category_empty,900,0.9425109028816223,0.9336041238064634,correct
notebook02_indoor,category_empty,950,0.7725929617881775,0.8856132464304607,correct
notebook02_indoor,category_empty,1000,0.9378734230995178,0.9056076940790947,correct
notebook02_indoor,category_empty,1050,0.892444372177124,0.920147686809755,correct
notebook02_indoor,category_empty,1100,0.8908088207244873,0.8861133249971672,correct
notebook02_indoor,category_empty,1300,0.820341169834137,0.9471389748558028,correct
notebook02_indoor,category_empty,1400,0.8313882946968079,0.915726986879704,correct
notebook02_indoor,category_empty,1600,0.8513725399971008,0.8893147206976191,correct
notebook02_indoor,category_empty,1700,0.7512586116790771,0.9055412160080173,correct
notebook02_indoor,category_empty,1750,0.8084021210670471,0.8942717211903157,correct
notebook02_indoor,category_empty,2050,0.8893609046936035,0.8944722962788804,correct
notebook02_indoor,category_empty,2100,0.7773532271385193,0.8948112645798992,correct
notebook02_indoor,category_empty,2150,0.8042975068092346,0.8585612973379415,correct
notebook02_indoor,category_empty,2200,0.8340244293212891,0.9007747928439773,correct
notebook02_indoor,category_empty,2400,0.9422271251678467,0.923306125631963,correct
notebook02_indoor,category_empty,2500,0.9443418383598328,0.9439412425774837,correct
notebook02_indoor,category_empty,2550,0.925977885723114,0.9542170154312948,correct
notebook02_indoor,category_empty,2600,0.949877917766571,0.9514404460136144,correct
notebook02_indoor,category_old,50,0.9276750087738037,0.9326374370622093,correct
notebook02_indoor,category_old,100,0.9218028783798218,0.9272641377953289,correct
notebook02_indoor,category_old,150,0.9256935715675354,0.9475148084907737,correct
notebook02_indoor,category_old,300,0.9023815989494324,0.958596372640401,correct
notebook02_indoor,category_old,350,0.857588529586792,0.9385652900796675,correct
notebook02_indoor,category_old,450,0.8922532796859741,0.8301843365116902,correct
notebook02_indoor,category_old,500,0.9289461374282837,0.9346160371162331,correct
notebook02_indoor,category_old,550,0.9247879385948181,0.9168823872482514,correct
notebook02_indoor,category_old,600,0.8781450986862183,0.9209768689126213,correct
notebook02_indoor,category_old,850,0.914557695388794,0.9026793903972767,correct
notebook02_indoor,category_old,900,0.9358187913894653,0.951090508424359,correct
notebook02_indoor,category_old,1000,0.9314947128295898,0.8997411539362012,correct
notebook02_indoor,category_old,1050,0.8870329260826111,0.9242448957719154,correct
notebook02_indoor,category_old,1100,0.8841208219528198,0.8857086574383111,correct
notebook02_indoor,category_old,1300,0.8398872017860413,0.9550224577407376,correct
notebook02_indoor,category_old,1400,0.8471177816390991,0.9272046786393529,correct
notebook02_indoor,category_old,1600,0.832463800907135,0.8880643423493975,correct
notebook02_indoor,category_swapped,50,0.9240344762802124,0.9265852516482416,correct
notebook02_indoor,category_swapped,100,0.9269559979438782,0.904669426977259,correct
notebook02_indoor,category_swapped,150,0.9250906109809875,0.9428409883384976,correct
notebook02_indoor,category_swapped,300,0.9107540249824524,0.9547583628457358,correct
notebook02_indoor,category_swapped,350,0.8913784027099609,0.9529650553174682,correct
notebook02_indoor,category_swapped,450,0.9051063060760498,0.838946977643732,correct
notebook02_indoor,category_swapped,500,0.9299592971801758,0.9180959843848191,correct
notebook02_indoor,category_swapped,550,0.9220574498176575,0.9304011788073079,correct
notebook02_indoor,category_swapped,600,0.880974531173706,0.9553618492976184,correct
notebook02_indoor,category_swapped,850,0.9181032180786133,0.9233325759405703,correct
notebook02_indoor,category_swapped,900,0.9374710917472839,0.9460906931784838,correct
notebook02_indoor,category_swapped,1000,0.9262180328369141,0.8913203505967573,correct
notebook02_indoor,category_swapped,1050,0.9143704175949097,0.9278959658593818,correct
notebook02_indoor,category_swapped,1100,0.8870547413825989,0.893507806297623,correct
notebook02_indoor,category_swapped,1300,0.7628077864646912,0.9053550408954193,correct
notebook02_indoor,category_swapped,1400,0.8028458952903748,0.9262520011259103,correct
notebook02_indoor,category_swapped,1600,0.8689776659011841,0.8834805094196648,correct
notebook02_indoor,category_swapped,2400,0.917979896068573,0.9081568239647682,correct
notebook02_indoor,category_swapped,2500,0.933343231678009,0.9678341153988907,correct
notebook02_indoor,category_swapped,2550,0.8595520853996277,0.9451804707244857,correct
notebook02_indoor,category_swapped,2600,0.9281389713287354,0.9120355397538741,correct
